LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,ageHouse,ageRemodel,ageGarage,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_NotAvailable,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
0.0,9.720765915720834,1.0986122886681098,0.0,1.3862943611198906,1.6094379124341003,1.3862943611198906,3,1.3862943611198906,3.5553480614894135,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.679599185844383,0.6931471805599453,0.0,0.0,6.679599185844383,0.6931471805599453,7.292337176173877,6.679599185844383,0.0,7.724888439323074,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,2,2.302585092994046,1.6094379124341003,0.6931471805599453,1,2,539,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,2.5649493574615367,3.4011973816621555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.367345048436391
80.0,9.169622538697624,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,5.476463551931511,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,7.1592919047975645,0.6931471805599453,0.0,4.882801922586371,7.256297239690681,0.6931471805599453,7.405495663199472,0.0,0.0,7.405495663199472,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,1,2.0794415416798357,1.6094379124341003,1.0986122886681098,1,2,418,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.709530201312334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04305126783455,4.04305126783455,4.04305126783455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.025755079404917
37.0,8.97941663334301,1.0986122886681098,0.0,1.3862943611198906,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1.3862943611198906,1.0986122886681098,6.709304340258298,0.6931471805599453,0.0,5.220355825078324,6.911747300251674,0.6931471805599453,6.911747300251674,0.0,0.0,6.911747300251674,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,1,1.9459101490553132,1.6094379124341003,0.0,0,2,588,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1354942159291497,3.1354942159291497,3.1354942159291497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.86710429621008
75.0,9.525953709356655,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.042632833682381,0.6931471805599453,0.0,6.19644412779452,6.814542897259958,0.6931471805599453,6.814542897259958,6.47543271670409,0.0,7.351799869057777,0.0,0.0,1,0.6931471805599453,4,0.6931471805599453,1,1.9459101490553132,1.6094379124341003,0.0,0,1,282,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443010546419,4.060443010546419,4.060443010546419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.931642378754141
66.0,8.909235279192261,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,3,1.0986122886681098,7.3783837129967145,1.0986122886681098,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.476972362889683,0.6931471805599453,0.0,5.7899601708972535,6.883462586413092,1.0986122886681098,6.883462586413092,6.883462586413092,0.0,7.576097340623111,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,2,2.0794415416798357,1.6094379124341003,0.6931471805599453,1,2,576,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0.0,0.0,0.0,2.3978952727983707,2.302585092994046,2.3978952727983707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.384223015005313
90.0,9.367429587218957,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,5.902633333401366,1.0986122886681098,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.953243334287785,0.6931471805599453,5.170483995038151,4.969813299576001,6.555356891810665,1.0986122886681098,6.948897222313312,6.555356891810665,0.0,7.463936604468925,0.0,0.6931471805599453,1,1.0986122886681098,3,0.6931471805599453,1,2.0794415416798357,1.6094379124341003,0.6931471805599453,1,2,539,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6888794541139363,3.6888794541139363,3.6888794541139363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.07254696717504
80.0,9.546884034617925,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,6.996681488176539,6.996681488176539,1.0986122886681098,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,2,1.9459101490553132,1.6094379124341003,0.6931471805599453,1,1,300,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,1.791759469228055,4.0943445622221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.973516181427835
90.0,9.664659134301736,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,4.04305126783455,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,1.0986122886681098,1.0986122886681098,6.7357800142423265,0.6931471805599453,0.0,5.783825182329737,7.061334366910438,0.6931471805599453,7.198183577101943,0.0,0.0,7.198183577101943,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,1,1.791759469228055,1.6094379124341003,1.0986122886681098,1,1,375,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9889840465642745,3.9889840465642745,3.9889840465642745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.964007453736912
66.0,9.694431800539537,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,3,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.641907070938114,0.6931471805599453,0.0,6.617402977974478,6.9363427358340495,1.0986122886681098,7.099201743553092,7.1252830915107115,0.0,7.8050670442584895,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,2,2.302585092994046,1.6094379124341003,0.6931471805599453,1,2,683,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.342334251964811,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,2.1972245773362196,2.302585092994046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.495007682693725
118.0,9.525516008736886,1.0986122886681098,0.0,1.3862943611198906,1.6094379124341003,1.3862943611198906,3,1.0986122886681098,5.017279836814924,1.0986122886681098,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,7.340835554123275,7.340835554123275,1.0986122886681098,7.340835554123275,0.0,0.0,7.340835554123275,0.0,0.0,2,0.0,3,0.6931471805599453,2,1.9459101490553132,1.6094379124341003,0.6931471805599453,1,3,843,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.150602768446279,4.406719247264253,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.6094379124341003,1.791759469228055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.230770136157428
70.0,9.19023970026918,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,2,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.796823718274855,0.6931471805599453,0.0,0.0,6.796823718274855,0.6931471805599453,6.796823718274855,0.0,0.0,6.796823718274855,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,1,1.791759469228055,1.6094379124341003,0.0,0,2,552,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.54907608489522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5553480614894135,3.5553480614894135,3.4657359027997265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.917730355182513
87.0,9.819399172153842,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,3,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,7.293697720601438,7.293697720601438,1.0986122886681098,7.424165281042028,7.506042178518122,0.0,8.158802490694002,0.0,0.0,3,0.0,3,0.6931471805599453,2,2.3978952727983707,1.6094379124341003,0.6931471805599453,1,3,870,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.713732805509369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.859812404361672,1.9459101490553132,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.59473402514672
80.0,9.248310303227811,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,3,1.0986122886681098,5.5093883366279774,1.0986122886681098,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,7.289610521451167,0.6931471805599453,0.0,6.285998094508865,7.601402334583733,1.0986122886681098,7.601402334583733,0.0,0.0,7.601402334583733,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,2,2.1972245773362196,1.6094379124341003,0.0,0,3,888,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.631016799175821
116.0,9.508591395777199,1.0986122886681098,0.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,3,1.0986122886681098,5.5093883366279774,1.0986122886681098,0.6931471805599453,2,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.55250788703459,0.6931471805599453,0.0,0.0,6.55250788703459,1.0986122886681098,7.023758954738443,7.022868086082641,0.0,7.716015266642587,0.6931471805599453,0.0,2,0.6931471805599453,4,0.6931471805599453,2,2.1972245773362196,1.6094379124341003,0.6931471805599453,1,3,746,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.852030263919617,3.8066624897703196,5.41610040220442,0.0,0.0,0.0,0.0,0.0,2.8903717578961645,2.833213344056216,2.8903717578961645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.323860125621126
0.0,8.97727273946428,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.3862943611198906,2,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,5.768320995793772,5.768320995793772,0.6931471805599453,6.943122422819428,5.918893854273146,0.0,7.249215057114389,0.0,0.0,1,0.0,3,0.6931471805599453,1,1.9459101490553132,1.6094379124341003,0.0,0,0,0,0.0,0.0,0.0,0.0,4.976733742420574,0.0,0.0,0.0,0.0,0.0,0.0,4.48863636973214,4.07753744390572,7.605392364814935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.402005077384885
0.0,9.42084437974393,1.0986122886681098,0.0,1.3862943611198906,1.6094379124341003,1.3862943611198906,2,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,1,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.572154032177765,0.6931471805599453,0.0,6.396929655216146,6.759255270663693,1.0986122886681098,6.759255270663693,0.0,0.0,6.759255270663693,0.0,0.0,1,0.0,1,0.6931471805599453,1,1.6094379124341003,1.6094379124341003,0.0,0,2,539,0.6931471805599453,0.6931471805599453,1.0986122886681098,5.0689042022202315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248495242049359,4.0943445622221,3.8918202981106265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.320565693461432
